Championship Match?,"Champion? (-1 if W2, 0 if neither, 1 if W1)",Card Order,Normal Match Type?,Month,Year,W1-W2 Age,W1-W2 PPV Matches,W1-W2 PPV Wins,W1-W2 PPV Wins %,W1-W2 PPV DQ Wins,W1-W2 PPV DQ % of Wins,W1-W2 PPV Pin Wins,W1-W2 PPV Pin % of Wins,W1-W2 PPV Sub Wins,W1-W2 PPV Sub % of Wins,W1-W2 PPV Losses,W1-W2 PPV DQ Losses,W1-W2 PPV DQ % of Losses,W1-W2 PPV Pin Losses,W1-W2 PPV Pin % of Losses,W1-W2 PPV Sub Losses,W1-W2 PPV Sub % of Losses,W1-W2 PPV Draws,W1-W2 PPV Streak,W1-W2 PPV Championship Wins,W1-W2 PPV Championship Losses,W1-W2 PPV Championship Defense Wins,W1-W2 PPV Championship Defense Losses,W1-W2 PPV Championship Challenge Wins,W1-W2 PPV Championship Challenge Losses,W1-W2 Last PPV Match,W1-W2 H2H PPV Matches,W1-W2 H2H PPV Wins,W1-W2 H2H PPV Wins %,W1-W2 H2H PPV DQ Wins,W1-W2 H2H PPV DQ % of Wins,W1-W2 H2H PPV Pin Wins,W1-W2 H2H PPV Pin % of Wins,W1-W2 H2H PPV Sub Wins,W1-W2 H2H PPV Sub % of Wins,W1-W2 H2H PPV Losses,W1-W2 H2H PPV DQ Losses,W1-W2 H2H PPV DQ % of Losses,W1-W2 H2H PPV Pin Losses,W1-W2 H2H PPV Pin % of Losses,W1-W2 H2H PPV Sub Losses,W1-W2 H2H PPV Sub % of Losses,W1-W2 H2H PPV Draws,W1-W2 H2H PPV Streak,W1-W2 H2H PPV Championship Wins,W1-W2 H2H PPV Championship Losses,W1-W2 H2H PPV Championship Defense Wins,W1-W2 H2H PPV Championship Defense Losses,W1-W2 H2H PPV Championship Challenge Wins,W1-W2 H2H PPV Championship Challenge Losses,W1-W2 H2H Last PPV Match,W1-W2 PWI Ranking,W1-W2 PWI Change,W1 Winner?
1,1,3,0,7,2013,1.0246575342465754,-24,-11,0.041666666666666685,0,0.0,-8,-0.7272727272727273,-2,-0.18181818181818182,-13,-1,-0.09090909090909091,-8,-0.7272727272727273,-3,-0.2727272727272727,0,-2,-9,-8,-8,-1,-1,-7,-1368921600.0,-24,-11,0.041666666666666685,0,0.0,-8,-0.7272727272727273,-2,-0.18181818181818182,-13,-1,-0.09090909090909091,-8,-0.7272727272727273,-3,-0.2727272727272727,0,-2,-9,-8,-8,-1,-1,-7,-1368921600.0,148,-32,1
1,0,3,0,7,2013,-1.0246575342465754,24,11,-0.041666666666666685,0,0.0,8,0.7272727272727273,2,0.18181818181818182,13,1,0.09090909090909091,8,0.7272727272727273,3,0.2727272727272727,0,2,9,8,8,1,1,7,1368921600.0,24,11,-0.041666666666666685,0,0.0,8,0.7272727272727273,2,0.18181818181818182,13,1,0.09090909090909091,8,0.7272727272727273,3,0.2727272727272727,0,2,9,8,8,1,1,7,1368921600.0,-148,32,-1
1,1,4,0,7,2013,-0.4465753424657534,-2,0,0.6666666666666667,0,0.0,-1,-1.0,1,1.0,-2,0,0.0,-1,-1.0,-1,-1.0,0,2,0,-2,-1,-1,1,-1,0.0,-2,0,0.6666666666666667,0,0.0,-1,-1.0,1,1.0,-2,0,0.0,-1,-1.0,-1,-1.0,0,2,0,-2,-1,-1,1,-1,0.0,0,0,1
1,0,4,0,7,2013,0.4465753424657534,2,0,-0.6666666666666667,0,0.0,1,1.0,-1,-1.0,2,0,0.0,1,1.0,1,1.0,0,-2,0,2,1,1,-1,1,0.0,2,0,-0.6666666666666667,0,0.0,1,1.0,-1,-1.0,2,0,0.0,1,1.0,1,1.0,0,-2,0,2,1,1,-1,1,0.0,0,0,-1
0,0,5,0,7,2013,-11.01095890410959,-63,-25,-0.18235294117647055,-1,-0.038461538461538464,-11,0.5384615384615384,-8,-0.3076923076923077,-38,-3,-0.11538461538461539,-29,1.7692307692307692,-4,-0.15384615384615385,0,-2,-15,-16,-7,-7,-8,-9,0.0,-63,-25,-0.18235294117647055,-1,-0.038461538461538464,-11,0.5384615384615384,-8,-0.3076923076923077,-38,-3,-0.11538461538461539,-29,1.7692307692307692,-4,-0.15384615384615385,0,-2,-15,-16,-7,-7,-8,-9,0.0,83,-83,1
0,0,5,0,7,2013,11.01095890410959,63,25,0.18235294117647055,1,0.038461538461538464,11,-0.5384615384615384,8,0.3076923076923077,38,3,0.11538461538461539,29,-1.7692307692307692,4,0.15384615384615385,0,2,15,16,7,7,8,9,0.0,63,25,0.18235294117647055,1,0.038461538461538464,11,-0.5384615384615384,8,0.3076923076923077,38,3,0.11538461538461539,29,-1.7692307692307692,4,0.15384615384615385,0,2,15,16,7,7,8,9,0.0,-83,83,-1
1,1,6,0,7,2013,3.1780821917808217,-7,0,0.15441176470588236,0,0.0,-4,-0.4444444444444444,3,0.3333333333333333,-6,0,0.0,-5,-0.5555555555555556,0,0.0,-1,6,1,-1,0,1,1,-2,0.0,-7,0,0.15441176470588236,0,0.0,-4,-0.4444444444444444,3,0.3333333333333333,-6,0,0.0,-5,-0.5555555555555556,0,0.0,-1,6,1,-1,0,1,1,-2,0.0,-6,-5,1
1,0,6,0,7,2013,-3.1780821917808217,7,0,-0.15441176470588236,0,0.0,4,0.4444444444444444,-3,-0.3333333333333333,6,0,0.0,5,0.5555555555555556,0,0.0,1,-6,-1,1,0,-1,-1,2,0.0,7,0,-0.15441176470588236,0,0.0,4,0.4444444444444444,-3,-0.3333333333333333,6,0,0.0,5,0.5555555555555556,0,0.0,1,-6,-1,1,0,-1,-1,2,0.0,6,5,-1
1,1,7,0,7,2013,-5.868493150684931,48,33,0.1364383561643836,1,0.022222222222222223,16,-0.1333333333333333,14,0.25,13,0,-0.1222222222222222,9,-0.28888888888888886,1,0.022222222222222223,2,3,30,11,18,6,12,5,2419200.0,48,33,0.1364383561643836,1,0.022222222222222223,16,-0.1333333333333333,14,0.25,13,0,-0.1222222222222222,9,-0.28888888888888886,1,0.022222222222222223,2,3,30,11,18,6,12,5,2419200.0,-6,-48,1
1,0,7,0,7,2013,5.868493150684931,-48,-33,-0.1364383561643836,-1,-0.022222222222222223,-16,0.1333333333333333,-14,-0.25,-13,0,0.1222222222222222,-9,0.28888888888888886,-1,-0.022222222222222223,-2,-3,-30,-11,-18,-6,-12,-5,-2419200.0,-48,-33,-0.1364383561643836,-1,-0.022222222222222223,-16,0.1333333333333333,-14,-0.25,-13,0,0.1222222222222222,-9,0.28888888888888886,-1,-0.022222222222222223,-2,-3,-30,-11,-18,-6,-12,-5,-2419200.0,6,48,-1
1,0,1,0,8,2013,14.98082191780822,20,13,-0.31818181818181823,2,0.13333333333333333,10,0.23333333333333328,0,0.0,7,0,0.0,7,0.4666666666666667,0,0.0,0,3,8,6,2,4,6,2,-190512000.0,20,13,-0.31818181818181823,2,0.13333333333333333,10,0.23333333333333328,0,0.0,7,0,0.0,7,0.4666666666666667,0,0.0,0,3,8,6,2,4,6,2,-190512000.0,-217,126,1
1,1,1,0,8,2013,-14.98082191780822,-20,-13,0.31818181818181823,-2,-0.13333333333333333,-10,-0.23333333333333328,0,0.0,-7,0,0.0,-7,-0.4666666666666667,0,0.0,0,-3,-8,-6,-2,-4,-6,-2,190512000.0,-20,-13,0.31818181818181823,-2,-0.13333333333333333,-10,-0.23333333333333328,0,0.0,-7,0,0.0,-7,-0.4666666666666667,0,0.0,0,-3,-8,-6,-2,-4,-6,-2,190512000.0,217,-126,-1
0,0,2,1,8,2013,-20.084931506849315,-75,-40,-0.033333333333333326,-3,-0.075,-31,-0.775,0,0.0,-29,-2,-0.05,-22,-0.55,0,0.0,-6,2,-10,-4,-5,-1,-5,-3,-1371340800.0,-75,-40,-0.033333333333333326,-3,-0.075,-31,-0.775,0,0.0,-29,-2,-0.05,-22,-0.55,0,0.0,-6,2,-10,-4,-5,-1,-5,-3,-1371340800.0,146,-21,1
0,0,2,1,8,2013,20.084931506849315,75,40,0.033333333333333326,3,0.075,31,0.775,0,0.0,29,2,0.05,22,0.55,0,0.0,6,-2,10,4,5,1,5,3,1371340800.0,75,40,0.033333333333333326,3,0.075,31,0.775,0,0.0,29,2,0.05,22,0.55,0,0.0,6,-2,10,4,5,1,5,3,1371340800.0,-146,21,-1
0,0,3,0,8,2013,-2.9068493150684933,11,5,0.4166666666666667,0,0.0,4,0.8,0,0.0,6,0,0.0,5,1.2,1,0.2,0,-2,4,3,3,2,1,1,-2419200.0,11,5,0.4166666666666667,0,0.0,4,0.8,0,0.0,6,0,0.0,5,1.2,1,0.2,0,-2,4,3,3,2,1,1,-2419200.0,-67,-175,1
0,0,3,0,8,2013,2.9068493150684933,-11,-5,-0.4166666666666667,0,0.0,-4,-0.8,0,0.0,-6,0,0.0,-5,-1.2,-1,-0.2,0,2,-4,-3,-3,-2,-1,-1,2419200.0,-11,-5,-0.4166666666666667,0,0.0,-4,-0.8,0,0.0,-6,0,0.0,-5,-1.2,-1,-0.2,0,2,-4,-3,-3,-2,-1,-1,2419200.0,67,175,-1
1,1,4,0,8,2013,-3.4821917808219176,-16,-10,-0.0326797385620915,0,0.05,-13,-0.55,4,0.4,-6,-1,-0.05,-5,0.0,2,0.2,0,4,-10,-3,-4,-2,-6,-1,33868800.0,-16,-10,-0.0326797385620915,0,0.05,-13,-0.55,4,0.4,-6,-1,-0.05,-5,0.0,2,0.2,0,4,-10,-3,-4,-2,-6,-1,33868800.0,-5,-22,1
1,0,4,0,8,2013,3.4821917808219176,16,10,0.0326797385620915,0,-0.05,13,0.55,-4,-0.4,6,1,0.05,5,0.0,-2,-0.2,0,-4,10,3,4,2,6,1,-33868800.0,16,10,0.0326797385620915,0,-0.05,13,0.55,-4,-0.4,6,1,0.05,5,0.0,-2,-0.2,0,-4,10,3,4,2,6,1,-33868800.0,5,22,-1
0,0,5,0,8,2013,1.4904109589041097,1,0,-0.16666666666666669,1,1.0,-1,-1.0,0,0.0,1,0,0.0,1,1.0,0,0.0,0,0,0,1,-1,1,1,0,-22982400.0,1,0,-0.16666666666666669,1,1.0,-1,-1.0,0,0.0,1,0,0.0,1,1.0,0,0.0,0,0,0,1,-1,1,1,0,-22982400.0,-489,-8,1
0,0,5,0,8,2013,-1.4904109589041097,-1,0,0.16666666666666669,-1,-1.0,1,1.0,0,0.0,-1,0,0.0,-1,-1.0,0,0.0,0,0,0,-1,1,-1,-1,0,22982400.0,-1,0,0.16666666666666669,-1,-1.0,1,1.0,0,0.0,-1,0,0.0,-1,-1.0,0,0.0,0,0,0,-1,1,-1,-1,0,22982400.0,489,8,-1
0,0,6,1,8,2013,1.2904109589041095,-23,-9,0.11904761904761907,-1,-0.045454545454545456,-6,0.04195804195804198,-2,-0.059440559440559426,-13,0,0.03146853146853147,-12,-0.38811188811188807,1,0.07692307692307693,-1,0,-8,-6,-6,-4,-2,-2,-2419200.0,-23,-9,0.11904761904761907,-1,-0.045454545454545456,-6,0.04195804195804198,-2,-0.059440559440559426,-13,0,0.03146853146853147,-12,-0.38811188811188807,1,0.07692307692307693,-1,0,-8,-6,-6,-4,-2,-2,-2419200.0,500,-9,1
0,0,6,1,8,2013,-1.2904109589041095,23,9,-0.11904761904761907,1,0.045454545454545456,6,-0.04195804195804198,2,0.059440559440559426,13,0,-0.03146853146853147,12,0.38811188811188807,-1,-0.07692307692307693,1,0,8,6,6,4,2,2,2419200.0,23,9,-0.11904761904761907,1,0.045454545454545456,6,-0.04195804195804198,2,0.059440559440559426,13,0,-0.03146853146853147,12,0.38811188811188807,-1,-0.07692307692307693,1,0,8,6,6,4,2,2,2419200.0,-500,9,-1
1,0,8,1,8,2013,-4.082191780821918,-57,-36,-0.03338632750397452,-1,-0.021739130434782608,-22,-0.3217391304347826,-8,0.4521739130434783,-19,-2,-0.043478260869565216,-11,0.23043478260869565,-1,-0.021739130434782608,-2,-2,-31,-13,-20,-9,-11,-4,-28425600.0,-57,-36,-0.03338632750397452,-1,-0.021739130434782608,-22,-0.3217391304347826,-8,0.4521739130434783,-19,-2,-0.043478260869565216,-11,0.23043478260869565,-1,-0.021739130434782608,-2,-2,-31,-13,-20,-9,-11,-4,-28425600.0,1,11,1
1,1,8,1,8,2013,4.082191780821918,57,36,0.03338632750397452,1,0.021739130434782608,22,0.3217391304347826,8,-0.4521739130434783,19,2,0.043478260869565216,11,-0.23043478260869565,1,0.021739130434782608,2,2,31,13,20,9,11,4,28425600.0,57,36,0.03338632750397452,1,0.021739130434782608,22,0.3217391304347826,8,-0.4521739130434783,19,2,0.043478260869565216,11,-0.23043478260869565,1,0.021739130434782608,2,2,31,13,20,9,11,4,28425600.0,-1,-11,-1
1,0,9,1,8,2013,1.1397260273972603,48,24,-0.08080808080808088,2,0.05714285714285714,25,0.5272727272727273,-8,-0.7272727272727273,24,7,0.2,11,-0.059740259740259705,3,0.08571428571428572,0,2,13,19,8,13,5,6,-7862400.0,48,24,-0.08080808080808088,2,0.05714285714285714,25,0.5272727272727273,-8,-0.7272727272727273,24,7,0.2,11,-0.059740259740259705,3,0.08571428571428572,0,2,13,19,8,13,5,6,-7862400.0,10,-23,1
1,1,9,1,8,2013,-1.1397260273972603,-48,-24,0.08080808080808088,-2,-0.05714285714285714,-25,-0.5272727272727273,8,0.7272727272727273,-24,-7,-0.2,-11,0.059740259740259705,-3,-0.08571428571428572,0,-2,-13,-19,-8,-13,-5,-6,7862400.0,-48,-24,0.08080808080808088,-2,-0.05714285714285714,-25,-0.5272727272727273,8,0.7272727272727273,-24,-7,-0.2,-11,0.059740259740259705,-3,-0.08571428571428572,0,-2,-13,-19,-8,-13,-5,-6,7862400.0,-10,23,-1
1,1,5,0,9,2013,1.873972602739726,-15,-8,0.4375,0,0.0,-5,0.33333333333333337,0,0.0,-6,0,0.0,-4,-0.4444444444444444,-2,-0.2222222222222222,-1,3,-5,-3,-2,-2,-3,-1,4838400.0,-15,-8,0.4375,0,0.0,-5,0.33333333333333337,0,0.0,-6,0,0.0,-4,-0.4444444444444444,-2,-0.2222222222222222,-1,3,-5,-3,-2,-2,-3,-1,4838400.0,27,139,1
1,0,5,0,9,2013,-1.873972602739726,15,8,-0.4375,0,0.0,5,-0.33333333333333337,0,0.0,6,0,0.0,4,0.4444444444444444,2,0.2222222222222222,1,-3,5,3,2,2,3,1,-4838400.0,15,8,-0.4375,0,0.0,5,-0.33333333333333337,0,0.0,6,0,0.0,4,0.4444444444444444,2,0.2222222222222222,1,-3,5,3,2,2,3,1,-4838400.0,-27,-139,-1
1,0,7,0,9,2013,6.435616438356164,4,5,0.1167048054919908,2,0.09659090909090909,9,0.5056818181818181,-5,-0.45454545454545453,-1,0,0.0,2,-0.01704545454545453,-2,-0.18181818181818182,0,-1,3,-1,-3,1,6,-2,0.0,4,5,0.1167048054919908,2,0.09659090909090909,9,0.5056818181818181,-5,-0.45454545454545453,-1,0,0.0,2,-0.01704545454545453,-2,-0.18181818181818182,0,-1,3,-1,-3,1,6,-2,0.0,55,-28,1
1,1,7,0,9,2013,-6.435616438356164,-4,-5,-0.1167048054919908,-2,-0.09659090909090909,-9,-0.5056818181818181,5,0.45454545454545453,1,0,0.0,-2,0.01704545454545453,2,0.18181818181818182,0,1,-3,1,3,-1,-6,2,0.0,-4,-5,-0.1167048054919908,-2,-0.09659090909090909,-9,-0.5056818181818181,5,0.45454545454545453,1,0,0.0,-2,0.01704545454545453,2,0.18181818181818182,0,1,-3,1,3,-1,-6,2,0.0,-55,28,-1
0,0,8,0,9,2013,6.786301369863014,23,10,-0.06,0,0.0,7,-0.2727272727272727,2,0.18181818181818182,13,1,0.09090909090909091,8,-0.18181818181818177,3,0.2727272727272727,0,0,9,9,8,1,1,8,4838400.0,23,10,-0.06,0,0.0,7,-0.2727272727272727,2,0.18181818181818182,13,1,0.09090909090909091,8,-0.18181818181818177,3,0.2727272727272727,0,0,9,9,8,1,1,8,4838400.0,-28,-134,1
0,0,8,0,9,2013,-6.786301369863014,-23,-10,0.06,0,0.0,-7,0.2727272727272727,-2,-0.18181818181818182,-13,-1,-0.09090909090909091,-8,0.18181818181818177,-3,-0.2727272727272727,0,0,-9,-9,-8,-1,-1,-8,-4838400.0,-23,-10,0.06,0,0.0,-7,0.2727272727272727,-2,-0.18181818181818182,-13,-1,-0.09090909090909091,-8,0.18181818181818177,-3,-0.2727272727272727,0,0,-9,-9,-8,-1,-1,-8,-4838400.0,28,134,-1
1,1,10,0,9,2013,-5.367123287671233,-22,-7,0.30666666666666664,0,0.0,-5,-0.16666666666666663,-1,-0.1111111111111111,-14,0,0.3888888888888889,-10,-1.1111111111111112,-2,-0.2222222222222222,-1,1,-3,-8,-3,-1,0,-7,3024000.0,-22,-7,0.30666666666666664,0,0.0,-5,-0.16666666666666663,-1,-0.1111111111111111,-14,0,0.3888888888888889,-10,-1.1111111111111112,-2,-0.2222222222222222,-1,1,-3,-8,-3,-1,0,-7,3024000.0,17,221,1
1,0,10,0,9,2013,5.367123287671233,22,7,-0.30666666666666664,0,0.0,5,0.16666666666666663,1,0.1111111111111111,14,0,-0.3888888888888889,10,1.1111111111111112,2,0.2222222222222222,1,-1,3,8,3,1,0,7,-3024000.0,22,7,-0.30666666666666664,0,0.0,5,0.16666666666666663,1,0.1111111111111111,14,0,-0.3888888888888889,10,1.1111111111111112,2,0.2222222222222222,1,-1,3,8,3,1,0,7,-3024000.0,-17,-221,-1
1,0,12,0,9,2013,-1.1397260273972603,-48,-25,0.04163393558523176,-2,-0.05555555555555555,-26,-0.5328282828282829,8,0.7272727272727273,-23,-7,-0.19444444444444445,-10,0.16414141414141414,-3,-0.08333333333333333,0,-6,-14,-18,-8,-12,-6,-6,0.0,-48,-25,0.04163393558523176,-2,-0.05555555555555555,-26,-0.5328282828282829,8,0.7272727272727273,-23,-7,-0.19444444444444445,-10,0.16414141414141414,-3,-0.08333333333333333,0,-6,-14,-18,-8,-12,-6,-6,0.0,-4,-6,1
1,1,12,0,9,2013,1.1397260273972603,48,25,-0.04163393558523176,2,0.05555555555555555,26,0.5328282828282829,-8,-0.7272727272727273,23,7,0.19444444444444445,10,-0.16414141414141414,3,0.08333333333333333,0,6,14,18,8,12,6,6,0.0,48,25,-0.04163393558523176,2,0.05555555555555555,26,0.5328282828282829,-8,-0.7272727272727273,23,7,0.19444444444444445,10,-0.16414141414141414,3,0.08333333333333333,0,6,14,18,8,12,6,6,0.0,4,6,-1
0,0,1,0,10,2013,2.0191780821917806,24,9,0.34615384615384615,0,0.0,6,0.6666666666666666,1,0.1111111111111111,14,1,0.1111111111111111,9,1.2222222222222223,2,0.2222222222222222,1,-1,5,10,4,2,1,8,2419200.0,24,9,0.34615384615384615,0,0.0,6,0.6666666666666666,1,0.1111111111111111,14,1,0.1111111111111111,9,1.2222222222222223,2,0.2222222222222222,1,-1,5,10,4,2,1,8,2419200.0,-41,-33,1
0,0,1,0,10,2013,-2.0191780821917806,-24,-9,-0.34615384615384615,0,0.0,-6,-0.6666666666666666,-1,-0.1111111111111111,-14,-1,-0.1111111111111111,-9,-1.2222222222222223,-2,-0.2222222222222222,-1,1,-5,-10,-4,-2,-1,-8,-2419200.0,-24,-9,-0.34615384615384615,0,0.0,-6,-0.6666666666666666,-1,-0.1111111111111111,-14,-1,-0.1111111111111111,-9,-1.2222222222222223,-2,-0.2222222222222222,-1,1,-5,-10,-4,-2,-1,-8,-2419200.0,41,33,-1
1,1,2,1,10,2013,-6.435616438356164,-4,-6,-0.15833333333333333,-3,-0.1443850267379679,-9,-0.46524064171123,5,0.45454545454545453,2,1,0.09090909090909091,-2,0.04278074866310161,2,0.18181818181818182,0,-8,-4,2,3,0,-7,2,0.0,-4,-6,-0.15833333333333333,-3,-0.1443850267379679,-9,-0.46524064171123,5,0.45454545454545453,2,1,0.09090909090909091,-2,0.04278074866310161,2,0.18181818181818182,0,-8,-4,2,3,0,-7,2,0.0,-55,28,1
1,0,2,1,10,2013,6.435616438356164,4,6,0.15833333333333333,3,0.1443850267379679,9,0.46524064171123,-5,-0.45454545454545453,-2,-1,-0.09090909090909091,2,-0.04278074866310161,-2,-0.18181818181818182,0,8,4,-2,-3,0,7,-2,0.0,4,6,0.15833333333333333,3,0.1443850267379679,9,0.46524064171123,-5,-0.45454545454545453,-2,-1,-0.09090909090909091,2,-0.04278074866310161,-2,-0.18181818181818182,0,8,4,-2,-3,0,7,-2,0.0,55,-28,-1
1,1,4,0,10,2013,-7.701369863013698,-9,-4,0.4545454545454546,0,0.0,-3,0.16666666666666663,0,0.0,-5,0,0.0,-5,-0.8333333333333334,0,0.0,0,5,2,-4,2,0,0,-4,23587200.0,-9,-4,0.4545454545454546,0,0.0,-3,0.16666666666666663,0,0.0,-5,0,0.0,-5,-0.8333333333333334,0,0.0,0,5,2,-4,2,0,0,-4,23587200.0,-11,172,1
1,0,4,0,10,2013,7.701369863013698,9,4,-0.4545454545454546,0,0.0,3,-0.16666666666666663,0,0.0,5,0,0.0,5,0.8333333333333334,0,0.0,0,-5,-2,4,-2,0,0,4,-23587200.0,9,4,-0.4545454545454546,0,0.0,3,-0.16666666666666663,0,0.0,5,0,0.0,5,0.8333333333333334,0,0.0,0,-5,-2,4,-2,0,0,4,-23587200.0,11,-172,-1
1,1,5,0,10,2013,-3.326027397260274,-1,1,0.6666666666666667,0,0.0,-1,-1.0,2,1.0,-2,0,0.0,-1,-1.0,-1,-1.0,0,4,1,-1,0,0,1,-1,-3024000.0,-1,1,0.6666666666666667,0,0.0,-1,-1.0,2,1.0,-2,0,0.0,-1,-1.0,-1,-1.0,0,4,1,-1,0,0,1,-1,-3024000.0,-13,13,1
1,0,5,0,10,2013,3.326027397260274,1,-1,-0.6666666666666667,0,0.0,1,1.0,-2,-1.0,2,0,0.0,1,1.0,1,1.0,0,-4,-1,1,0,0,-1,1,3024000.0,1,-1,-0.6666666666666667,0,0.0,1,1.0,-2,-1.0,2,0,0.0,1,1.0,1,1.0,0,-4,-1,1,0,0,-1,1,3024000.0,13,-13,-1
0,0,7,0,10,2013,-5.772602739726027,-16,-8,0.47058823529411764,0,0.0,-5,0.33333333333333337,0,0.0,-7,0,0.0,-5,-0.5555555555555556,-2,-0.2222222222222222,-1,4,-6,-4,-3,-2,-3,-2,-2419200.0,-16,-8,0.47058823529411764,0,0.0,-5,0.33333333333333337,0,0.0,-7,0,0.0,-5,-0.5555555555555556,-2,-0.2222222222222222,-1,4,-6,-4,-3,-2,-3,-2,-2419200.0,95,42,1
0,0,7,0,10,2013,5.772602739726027,16,8,-0.47058823529411764,0,0.0,5,-0.33333333333333337,0,0.0,7,0,0.0,5,0.5555555555555556,2,0.2222222222222222,1,-4,6,4,3,2,3,2,2419200.0,16,8,-0.47058823529411764,0,0.0,5,-0.33333333333333337,0,0.0,7,0,0.0,5,0.5555555555555556,2,0.2222222222222222,1,-4,6,4,3,2,3,2,2419200.0,-95,-42,-1
0,0,8,0,10,2013,3.0465753424657533,39,20,0.15555555555555556,1,0.045454545454545456,14,-0.2727272727272727,3,0.13636363636363635,18,1,0.045454545454545456,15,-0.6818181818181818,0,0.0,1,-2,16,8,11,6,5,2,3024000.0,39,20,0.15555555555555556,1,0.045454545454545456,14,-0.2727272727272727,3,0.13636363636363635,18,1,0.045454545454545456,15,-0.6818181818181818,0,0.0,1,-2,16,8,11,6,5,2,3024000.0,-11,-100,1
0,0,8,0,10,2013,-3.0465753424657533,-39,-20,-0.15555555555555556,-1,-0.045454545454545456,-14,0.2727272727272727,-3,-0.13636363636363635,-18,-1,-0.045454545454545456,-15,0.6818181818181818,0,0.0,-1,2,-16,-8,-11,-6,-5,-2,-3024000.0,-39,-20,-0.15555555555555556,-1,-0.045454545454545456,-14,0.2727272727272727,-3,-0.13636363636363635,-18,-1,-0.045454545454545456,-15,0.6818181818181818,0,0.0,-1,2,-16,-8,-11,-6,-5,-2,-3024000.0,11,100,-1
1,0,9,0,10,2013,-1.1397260273972603,-48,-24,0.07058823529411762,-2,-0.05555555555555555,-25,-0.47222222222222227,8,0.6666666666666666,-24,-7,-0.19444444444444445,-11,0.08333333333333337,-3,-0.08333333333333333,0,2,-13,-19,-8,-13,-5,-6,0.0,-48,-24,0.07058823529411762,-2,-0.05555555555555555,-25,-0.47222222222222227,8,0.6666666666666666,-24,-7,-0.19444444444444445,-11,0.08333333333333337,-3,-0.08333333333333333,0,2,-13,-19,-8,-13,-5,-6,0.0,-4,-6,0
1,0,9,0,10,2013,1.1397260273972603,48,24,-0.07058823529411762,2,0.05555555555555555,25,0.47222222222222227,-8,-0.6666666666666666,24,7,0.19444444444444445,11,-0.08333333333333337,3,0.08333333333333333,0,-2,13,19,8,13,5,6,0.0,48,24,-0.07058823529411762,2,0.05555555555555555,25,0.47222222222222227,-8,-0.6666666666666666,24,7,0.19444444444444445,11,-0.08333333333333337,3,0.08333333333333333,0,-2,13,19,8,13,5,6,0.0,4,6,0
0,0,1,-1,10,2013,-0.9698630136986301,-15,-9,-0.5,0,0.0,-6,-0.6666666666666666,0,0.0,-5,0,0.0,-3,-0.6666666666666666,-2,-0.2222222222222222,-1,1,-6,-4,-3,-2,-3,-2,0.0,-15,-9,-0.5,0,0.0,-6,-0.6666666666666666,0,0.0,-5,0,0.0,-3,-0.6666666666666666,-2,-0.2222222222222222,-1,1,-6,-4,-3,-2,-3,-2,0.0,30,29,1
0,0,1,-1,10,2013,0.9698630136986301,15,9,0.5,0,0.0,6,0.6666666666666666,0,0.0,5,0,0.0,3,0.6666666666666666,2,0.2222222222222222,1,-1,6,4,3,2,3,2,0.0,15,9,0.5,0,0.0,6,0.6666666666666666,0,0.0,5,0,0.0,3,0.6666666666666666,2,0.2222222222222222,1,-1,6,4,3,2,3,2,0.0,-30,-29,-1
1,0,4,0,10,2013,-0.23013698630136986,-4,-3,-0.25,0,0.0,-2,-0.6666666666666666,0,0.0,-1,-1,-0.3333333333333333,0,0.0,0,0.0,0,-1,-3,-1,-2,-1,-1,0,-1379203200.0,-4,-3,-0.25,0,0.0,-2,-0.6666666666666666,0,0.0,-1,-1,-0.3333333333333333,0,0.0,0,0.0,0,-1,-3,-1,-2,-1,-1,0,-1379203200.0,7,4,1
1,1,4,0,10,2013,0.23013698630136986,4,3,0.25,0,0.0,2,0.6666666666666666,0,0.0,1,1,0.3333333333333333,0,0.0,0,0.0,0,1,3,1,2,1,1,0,1379203200.0,4,3,0.25,0,0.0,2,0.6666666666666666,0,0.0,1,1,0.3333333333333333,0,0.0,0,0.0,0,1,3,1,2,1,1,0,1379203200.0,-7,-4,-1
1,0,7,0,10,2013,0.08493150684931507,54,34,0.04190476190476189,0,-0.06159420289855072,22,0.35507246376811596,10,-0.15217391304347827,17,1,-0.03985507246376811,13,-0.025362318840579712,-1,-0.14492753623188404,3,-2,25,10,14,7,11,3,-4233600.0,54,34,0.04190476190476189,0,-0.06159420289855072,22,0.35507246376811596,10,-0.15217391304347827,17,1,-0.03985507246376811,13,-0.025362318840579712,-1,-0.14492753623188404,3,-2,25,10,14,7,11,3,-4233600.0,-7,0,1
1,1,7,0,10,2013,-0.08493150684931507,-54,-34,-0.04190476190476189,0,0.06159420289855072,-22,-0.35507246376811596,-10,0.15217391304347827,-17,-1,0.03985507246376811,-13,0.025362318840579712,1,0.14492753623188404,-3,2,-25,-10,-14,-7,-11,-3,4233600.0,-54,-34,-0.04190476190476189,0,0.06159420289855072,-22,-0.35507246376811596,-10,0.15217391304347827,-17,-1,0.03985507246376811,-13,0.025362318840579712,1,0.14492753623188404,-3,2,-25,-10,-14,-7,-11,-3,4233600.0,7,0,-1
